customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST102935,25,Male,Single,Graduate,47010.72,Government,3.0,Government,Rented,9581.08,2,0,0.0,0.0,3968.44,5136.5,1031.28,Yes,11844.25,596,134940.5,28308.9,Home Appliances EMI,100718.5,25,Eligible,10114.3
CUST207473,37,Male,Married,Post Graduate,74412.11,Private,7.7,MNC,Own,0.0,7,5,16038.1,0.0,8795.54,19534.99,7188.42,Yes,7874.15,475,835679.02,210516.62,E-commerce Shopping EMI,51160.07,12,Not_Eligible,7424.17
CUST424084,34,Male,Single,Graduate,40880.39,Private,12.0,MNC,Own,0.0,6,4,6461.46,0.0,3392.37,16177.69,1647.04,No,0.0,572,831984.19,480510.76,Education EMI,171410.54,32,High_Risk,7339.2
CUST104476,31,Male,Single,High School,17510.97,Government,9.0,Government,Rented,6119.27,2,0,0.0,0.0,1524.97,5007.78,1597.21,Yes,3549.19,492,106261.7,51654.18,Home Appliances EMI,41752.24,12,Not_Eligible,500.0
CUST220295,51,Male,Married,Graduate,73209.44,Private,12.5,SME,Rented,16372.58,2,0,0.0,0.0,8075.23,6830.73,4599.12,Yes,8904.18,573,563843.17,241158.31,Personal Loan EMI,392902.44,22,High_Risk,18268.78
CUST203506,50,Male,Married,Graduate,30784.98,Private,4.0,Startup,Family,0.0,4,3,0.0,0.0,1245.91,14507.59,1658.25,Yes,4503.16,503,50758.52,13069.86,E-commerce Shopping EMI,25875.51,9,High_Risk,4711.64
CUST419369,25,Male,Single,Post Graduate,41466.34,Government,3.0,Government,Rented,8896.08,9,6,12064.07,0.0,1449.17,23098.08,2674.06,No,0.0,568,190292.5,33280.34,Home Appliances EMI,84253.33,24,Not_Eligible,500.0
CUST458188,42,Male,Single,Post Graduate,56657.24,Private,8.1,MNC,Own,0.0,7,5,17558.61,0.0,5299.63,14834.66,3381.48,No,0.0,472,661018.89,359710.77,Personal Loan EMI,276109.9,20,Not_Eligible,8164.99
CUST348592,25,Male,Single,Graduate,46121.38,Private,3.0,Startup,Rented,13008.5,5,3,14603.54,0.0,4610.87,17074.33,3092.77,No,0.0,551,195577.68,74422.99,Vehicle EMI,680291.37,28,Not_Eligible,500.0
CUST363413,37,Female,Single,Post Graduate,30554.71,Government,1.0,Government,Rented,8372.6,5,2,5487.81,0.0,2825.69,15899.74,2443.74,Yes,2997.45,549,24559.93,6551.26,Education EMI,102595.79,9,Not_Eligible,500.0
CUST114640,32,Male,Single,High School,42303.05,Private,0.6,MNC,Own,0.0,2,0,0.0,0.0,4026.52,6398.65,2209.2,Yes,10528.12,493,47969.9,22686.82,Personal Loan EMI,325012.42,21,Not_Eligible,10015.72
CUST486030,25,Male,Single,High School,49557.2,Self-employed,0.9,Not Applicable,Rented,15028.14,5,2,10036.19,0.0,5270.87,16467.99,2126.18,No,0.0,608,62751.08,6990.65,Vehicle EMI,290198.84,21,Not_Eligible,500.0
CUST464893,25,Male,Single,Post Graduate,97708.0,Government,3.0,Government,Family,0.0,7,4,17986.37,0.0,10352.48,20630.79,4880.86,No,0.0,654,304009.67,88700.91,E-commerce Shopping EMI,85389.05,13,Eligible,27710.45
CUST285211,51,Female,Married,Graduate,34225.52,Self-employed,6.7,Not Applicable,Own,0.0,6,4,0.0,0.0,2032.27,21308.97,1445.11,Yes,5439.81,597,93908.42,30233.01,Education EMI,163757.11,19,Not_Eligible,2077.89
CUST411967,43,Male,Married,Professional,75663.79,Private,9.8,SME,Rented,19689.91,4,2,8320.08,0.0,8143.56,11043.25,4077.93,Yes,12732.19,596,735713.02,326240.48,Home Appliances EMI,137573.22,21,High_Risk,7171.31
CUST139862,25,Male,Single,Graduate,34330.93,Private,2.3,MNC,Rented,5941.12,6,3,11521.68,0.0,3126.35,20939.83,2568.74,Yes,8497.67,511,45679.4,17567.1,E-commerce Shopping EMI,44037.0,14,Not_Eligible,500.0
CUST228384,34,Male,Single,High School,32055.38,Private,6.2,Large Corporate,Family,0.0,3,1,5554.44,0.0,2938.67,6580.0,1389.35,No,0.0,536,232334.26,67736.43,Home Appliances EMI,65514.69,18,High_Risk,8452.23
CUST420440,45,Male,Married,Post Graduate,77048.43,Private,7.6,SME,Family,0.0,4,3,17026.56,0.0,8617.76,12186.26,5472.62,No,0.0,551,1091943.69,213173.85,Vehicle EMI,388441.52,42,High_Risk,18168.34
CUST383245,25,Male,Married,High School,54035.69,Private,3.0,Government,Rented,10702.58,3,2,3706.81,0.0,1685.06,7551.09,4105.17,No,0.0,515,255793.05,42039.83,Vehicle EMI,411357.61,52,High_Risk,15197.52
CUST196491,25,Male,Single,Post Graduate,98107.92,Private,3.0,Startup,Rented,16029.09,7,5,11889.33,0.0,5559.13,15844.78,5851.11,No,0.0,594,415230.8,122678.54,Home Appliances EMI,151982.43,23,High_Risk,24729.78
CUST224465,25,Female,Single,High School,25193.67,Self-employed,3.0,Not Applicable,Rented,6322.02,3,1,3246.59,0.0,1118.42,8309.86,1180.02,Yes,3874.72,456,52920.66,14609.44,Education EMI,124306.34,28,Not_Eligible,533.67
CUST262028,48,Male,Married,Professional,75093.71,Government,7.8,Government,Own,0.0,3,2,7421.4,0.0,6017.28,8526.74,3369.84,No,0.0,600,588354.05,229962.3,Home Appliances EMI,141118.33,20,Eligible,34601.26
CUST173831,34,Male,Single,Post Graduate,65573.58,Private,12.0,Large Corporate,Family,0.0,1,0,0.0,0.0,3029.86,4748.21,4881.13,No,0.0,557,229153.53,104735.32,Education EMI,178573.04,18,High_Risk,27549.49
CUST238512,30,Male,Single,Graduate,76232.84,Private,6.4,Government,Family,0.0,5,3,15194.74,0.0,5994.06,14909.89,5536.23,No,0.0,634,856300.19,468043.08,Vehicle EMI,462770.92,22,High_Risk,20547.22
CUST466427,41,Male,Single,Graduate,45636.62,Private,5.1,MNC,Family,0.0,1,0,0.0,0.0,5001.26,2783.82,2932.8,No,0.0,617,318988.91,61030.22,Vehicle EMI,284297.18,51,Eligible,21181.92
CUST242563,37,Female,Single,Graduate,18505.64,Self-employed,13.9,Not Applicable,Family,0.0,5,3,9491.73,0.0,685.7,15877.63,916.09,No,0.0,552,92764.51,46307.51,Education EMI,100178.19,15,Not_Eligible,500.0
CUST251522,48,Male,Married,High School,36059.41,Self-employed,8.2,Not Applicable,Family,0.0,2,0,0.0,0.0,1100.63,6208.28,1673.95,Yes,2192.09,434,129214.46,53062.18,Education EMI,89504.12,24,Not_Eligible,13338.73
CUST423438,36,Male,Married,Graduate,34769.07,Private,6.6,Startup,Own,0.0,3,2,10520.84,0.0,3408.82,7133.41,1785.81,Yes,2313.41,543,285696.48,46708.43,Vehicle EMI,369402.48,55,Not_Eligible,5219.14
CUST438988,40,Male,Single,Post Graduate,44643.78,Private,5.4,Startup,Family,0.0,3,1,4677.79,0.0,2843.08,6892.45,2206.22,No,0.0,614,405838.18,124842.08,Education EMI,128514.69,22,Eligible,17053.36
CUST402613,39,Female,Married,Graduate,63435.27,Private,1.8,Large Corporate,Own,0.0,5,3,6598.24,0.0,3078.55,18286.03,5963.75,No,0.0,587,200746.86,70194.92,Home Appliances EMI,86164.55,22,High_Risk,15119.94
CUST304063,25,Female,Single,Graduate,22442.66,Private,2.2,SME,Own,0.0,7,5,15846.45,0.0,1649.69,20912.24,1591.05,Yes,2013.18,411,52737.54,24406.17,E-commerce Shopping EMI,28446.51,9,Not_Eligible,500.0
CUST467010,44,Male,Single,Post Graduate,90342.87,Government,5.2,Government,Own,0.0,2,0,0.0,0.0,5051.58,7833.43,5691.63,No,0.0,613,254789.78,133236.61,Vehicle EMI,461999.69,30,Eligible,48090.24
CUST434082,41,Male,Married,Graduate,82626.68,Private,16.4,Startup,Rented,17119.18,3,2,6375.29,20138.52,3716.84,12089.37,4793.58,No,0.0,598,1845215.99,941618.76,Personal Loan EMI,364653.78,23,Not_Eligible,11212.94
CUST404528,47,Male,Single,Professional,162160.04,Government,9.2,Government,Family,0.0,3,1,4869.91,0.0,9744.98,13563.74,6526.69,Yes,35278.4,663,1360465.33,777066.08,Education EMI,329879.79,21,Eligible,50000.0
CUST159024,42,Female,Married,Graduate,28686.76,Private,10.2,Large Corporate,Own,0.0,3,1,2499.07,0.0,2806.56,7780.5,2238.54,No,0.0,523,348197.97,190791.32,Vehicle EMI,402647.41,40,High_Risk,9125.6
CUST359663,36,Female,Single,Graduate,31420.34,Private,11.7,Startup,Family,0.0,2,0,0.0,0.0,1708.81,5961.54,1334.63,No,0.0,529,350071.63,170618.55,E-commerce Shopping EMI,34658.46,6,High_Risk,14346.36
CUST390375,28,Male,Single,Graduate,51709.94,Private,1.0,Large Corporate,Family,0.0,3,1,4916.12,0.0,4673.03,8322.15,2273.95,Yes,3779.79,523,42043.03,22873.66,E-commerce Shopping EMI,43783.74,11,High_Risk,14815.8
CUST129041,51,Male,Single,Graduate,40899.93,Self-employed,2.5,Not Applicable,Family,0.0,4,2,0.0,0.0,4698.5,13809.72,3063.33,No,0.0,583,155515.47,73089.68,Education EMI,130885.75,14,High_Risk,10298.11
CUST381882,28,Male,Single,Graduate,25623.45,Private,1.5,MNC,Rented,8076.18,4,1,5787.73,0.0,1085.46,13941.78,1063.98,No,0.0,456,72886.2,34960.93,Personal Loan EMI,417648.53,39,Not_Eligible,500.0
CUST218839,25,Female,Single,Graduate,39152.67,Private,1.1,Startup,Rented,9961.61,5,2,10161.31,0.0,1716.18,14970.94,2737.08,No,0.0,443,30053.57,15109.24,E-commerce Shopping EMI,32638.18,10,Not_Eligible,500.0
CUST133549,32,Male,Single,Graduate,18413.88,Self-employed,3.6,Not Applicable,Own,0.0,2,0,0.0,0.0,1987.17,4099.91,1109.07,Yes,1830.13,480,55096.5,12460.63,Personal Loan EMI,166594.63,32,Not_Eligible,4959.99
CUST482577,28,Male,Married,Graduate,51163.81,Private,6.0,Government,Rented,15241.49,4,2,9063.38,0.0,1598.97,9456.85,2178.93,Yes,4955.36,539,55639.13,31799.07,Education EMI,174679.04,18,Not_Eligible,4621.03
CUST466578,39,Male,Single,Professional,44250.78,Private,7.3,Government,Rented,11023.64,4,2,7320.34,0.0,4845.43,8854.7,3278.52,No,0.0,601,238783.58,124101.28,E-commerce Shopping EMI,58074.1,9,High_Risk,5400.57
CUST107212,41,Female,Single,High School,32327.01,Private,1.6,MNC,Own,0.0,2,0,0.0,0.0,1669.1,7354.6,914.95,No,0.0,572,89769.03,29404.43,Personal Loan EMI,178032.08,35,High_Risk,13774.98
CUST229835,35,Male,Single,Graduate,45513.47,Private,1.4,,Rented,13814.02,6,4,17375.63,0.0,5113.73,21839.65,3007.13,No,0.0,532,78798.46,15898.84,E-commerce Shopping EMI,77949.56,15,Not_Eligible,500.0
CUST491177,36,Male,Single,Graduate,43172.42,Private,4.2,Government,Family,0.0,3,0,0.0,0.0,2510.14,8621.26,2266.35,No,0.0,616,116649.01,37235.57,Home Appliances EMI,63454.99,17,Eligible,18296.03
CUST124944,30,Male,Married,High School,23906.02,Private,2.7,MNC,Own,0.0,4,3,12412.48,0.0,813.55,10753.11,813.15,No,0.0,486,115494.03,27765.87,Education EMI,73185.81,27,Not_Eligible,500.0
CUST198726,28,Male,Married,Professional,40908.95,Self-employed,6.0,Not Applicable,Rented,9637.91,5,4,15848.8,0.0,2976.88,17961.88,1362.83,No,0.0,579,171932.01,30996.74,Vehicle EMI,422312.66,23,Not_Eligible,500.0
CUST161623,49,Male,Married,Post Graduate,53151.94,Private,3.3,Government,Family,0.0,6,5,7516.56,0.0,3897.07,19173.94,3877.29,No,0.0,616,365217.25,59256.38,Education EMI,137918.5,12,High_Risk,10193.01
CUST290932,31,Female,Single,Professional,123499.64,Private,3.0,MNC,Rented,27904.89,3,1,4840.59,0.0,9812.48,10280.62,5555.77,Yes,7907.22,555,532712.7,163579.7,Education EMI,233884.76,24,High_Risk,33488.84
CUST355765,44,Male,Single,Graduate,30354.65,Private,5.9,Startup,Own,0.0,5,2,6726.88,0.0,2926.79,10428.8,697.38,No,0.0,507,232236.93,127667.14,Vehicle EMI,595369.97,43,Not_Eligible,5710.65
CUST191265,36,Male,Married,Post Graduate,103962.43,Private,8.8,MNC,Family,0.0,4,3,16343.87,0.0,7267.03,9648.52,7512.69,No,0.0,571,786981.54,305745.13,Education EMI,228679.53,25,High_Risk,35431.82
CUST219473,34,Male,Married,Post Graduate,52884.68,Self-employed,1.2,Not Applicable,Rented,15573.81,1,0,0.0,0.0,5515.29,3306.95,1300.02,Yes,5640.79,432,134723.01,17184.25,Personal Loan EMI,186527.02,31,Not_Eligible,10123.69
CUST237138,36,Male,Single,Graduate,30369.41,Private,7.6,SME,Family,0.0,5,3,15886.8,0.0,3482.74,15604.46,773.21,No,0.0,457,371622.75,181572.06,Vehicle EMI,290670.91,19,Not_Eligible,500.0
CUST155165,43,Male,Married,Graduate,60319.86,Private,18.9,Startup,Family,0.0,5,3,14222.47,7049.22,3457.31,14847.67,4723.62,No,0.0,731,310949.86,57057.77,Personal Loan EMI,181519.33,23,Eligible,10649.61
CUST391620,32,Male,Single,Professional,200000.0,Self-employed,10.0,Not Applicable,Rented,47565.09,5,3,13328.72,0.0,10429.05,17809.48,4035.91,No,0.0,607,905964.92,217767.96,Home Appliances EMI,212305.65,30,Eligible,50000.0
CUST138908,28,Male,Single,Graduate,20602.61,Government,6.0,Government,Family,0.0,3,0,0.0,0.0,2277.73,8294.63,1608.66,No,0.0,585,187048.87,34383.37,Education EMI,94883.32,13,Not_Eligible,5211.67
CUST428355,48,Female,Single,Graduate,84271.15,Government,14.0,Government,Family,0.0,6,4,6619.54,0.0,4368.21,15215.07,4396.73,No,0.0,657,1480085.4,577761.04,Personal Loan EMI,422653.71,41,Eligible,35816.73
CUST384737,31,Male,Single,Graduate,28118.9,Self-employed,6.6,Not Applicable,Family,0.0,3,1,3237.78,0.0,2793.69,7876.38,1211.55,Yes,2222.91,540,292945.64,72435.35,Vehicle EMI,392298.89,25,Not_Eligible,5671.06
CUST205886,25,Female,Single,Post Graduate,66348.98,Private,3.0,SME,Own,0.0,4,2,3805.0,0.0,2121.17,13204.14,4453.17,No,0.0,579,431103.61,236879.76,E-commerce Shopping EMI,45050.85,14,High_Risk,24347.18
CUST276763,49,Male,Married,Graduate,43596.95,Government,12.2,Government,Own,0.0,6,5,17414.03,13788.29,5001.84,13640.84,931.13,No,0.0,584,758694.11,115923.04,Home Appliances EMI,75450.12,10,Not_Eligible,500.0
CUST236021,37,Male,Married,Post Graduate,55269.94,Private,1.7,Startup,Rented,13980.77,3,2,4701.76,0.0,5704.63,7906.76,1658.77,No,0.0,536,50722.73,26440.01,E-commerce Shopping EMI,46109.66,10,High_Risk,11838.16
CUST262593,25,Female,Single,Graduate,50476.98,Private,3.0,Government,Rented,14512.36,7,5,5234.86,0.0,3876.09,16401.62,1590.92,No,0.0,512,207704.99,39065.9,Education EMI,113605.34,20,High_Risk,4711.11
CUST328362,43,Female,Married,Graduate,34869.44,Private,3.0,SME,Rented,11508.94,4,2,3886.34,24612.26,2179.52,14588.08,2912.18,Yes,9031.02,588,24738.85,5264.8,Education EMI,206366.58,17,Not_Eligible,500.0
CUST100234,48,Male,Married,Graduate,48381.62,Private,7.6,MNC,Family,0.0,3,1,5019.91,0.0,3448.78,10064.33,2403.26,No,0.0,581,531590.11,214046.18,Vehicle EMI,581258.44,40,High_Risk,16249.96
CUST236460,40,Male,Single,Graduate,81193.42,Private,6.9,Startup,Own,0.0,4,2,10319.13,0.0,4640.75,10409.85,7249.58,No,0.0,641,556605.27,226624.91,Vehicle EMI,664959.05,62,Eligible,27946.16
CUST332707,40,Male,Married,Post Graduate,91571.18,Government,3.7,Government,Own,0.0,3,2,4133.24,0.0,3656.42,8453.33,3250.18,No,0.0,511,620551.95,284912.76,Vehicle EMI,741112.68,40,High_Risk,45565.31
CUST206198,44,Female,Married,Post Graduate,23560.32,Private,12.2,Startup,Family,0.0,3,1,1900.33,0.0,1366.52,10214.65,740.1,Yes,2020.97,466,145367.77,67953.26,Vehicle EMI,259940.06,32,Not_Eligible,3546.21
CUST289382,43,Male,Single,Graduate,41681.95,Self-employed,7.2,Not Applicable,Family,0.0,7,5,6067.98,0.0,1286.82,20985.07,2082.7,Yes,2210.62,526,330122.82,192184.66,E-commerce Shopping EMI,37322.28,9,High_Risk,4320.33
CUST254992,31,Male,Single,Post Graduate,44532.57,Self-employed,9.0,Not Applicable,Rented,9631.12,4,2,10797.77,0.0,1811.45,14629.91,2914.96,No,0.0,532,245674.13,118539.5,Personal Loan EMI,282707.08,42,Not_Eligible,2783.22
CUST383677,42,Male,Married,Graduate,15000.0,Private,19.2,Government,Own,0.0,4,2,6842.81,0.0,1760.71,10867.41,1238.48,No,0.0,619,401883.37,137106.76,Vehicle EMI,434511.17,37,Not_Eligible,500.0
CUST209647,32,Female,Single,Post Graduate,58003.37,Private,10.0,SME,Own,0.0,4,2,7755.59,0.0,6233.39,15030.2,2132.64,No,0.0,542,232894.74,125083.82,Education EMI,285860.37,19,High_Risk,15880.88
CUST199322,30,Male,Married,High School,31224.76,Self-employed,8.0,Not Applicable,Own,0.0,3,1,3053.46,0.0,3302.96,7848.67,2107.08,No,0.0,506,120778.12,66413.33,E-commerce Shopping EMI,33838.03,15,High_Risk,7465.53
CUST346888,56,Male,Single,Graduate,80981.16,Private,6.1,Government,Own,0.0,2,0,0.0,0.0,3061.99,6142.32,3756.3,Yes,14824.78,546,264313.76,139429.37,Home Appliances EMI,76510.61,13,Not_Eligible,30451.45
CUST332816,38,Female,Married,Post Graduate,66621.19,Private,4.4,MNC,Rented,16707.45,4,2,9161.38,0.0,7777.94,14078.3,2042.84,No,0.0,615,295212.96,99968.11,Vehicle EMI,521393.67,54,High_Risk,9281.65
CUST166292,41,Male,Married,Professional,74484.49,Private,1.2,Startup,Own,0.0,6,4,11417.44,14648.58,3307.41,20508.44,6947.47,No,0.0,402,88603.63,42479.84,Education EMI,165920.67,32,Not_Eligible,7901.81
CUST103716,33,Male,Married,Graduate,41826.39,Private,6.1,MNC,Own,0.0,4,2,4396.96,0.0,2608.22,13297.06,3182.31,No,0.0,509,334202.83,62040.91,Vehicle EMI,336193.62,43,High_Risk,10697.21
CUST386841,40,Female,Single,High School,44549.29,Private,18.0,Startup,Own,0.0,9,6,16707.09,0.0,5048.59,31745.3,4217.73,No,0.0,513,528863.61,274692.45,Education EMI,211628.87,23,Not_Eligible,500.0
CUST492365,26,Male,Single,Graduate,35252.35,Self-employed,2.9,Not Applicable,Rented,11830.21,2,0,0.0,0.0,2751.03,6146.36,2056.37,No,0.0,701,135409.98,27713.03,Vehicle EMI,496002.89,28,Not_Eligible,6711.63
CUST170836,39,Male,Married,Post Graduate,129601.92,Self-employed,7.4,Not Applicable,Own,0.0,6,4,15942.49,0.0,9730.76,17304.9,8576.13,Yes,33814.2,602,516179.99,55893.82,Vehicle EMI,586888.99,43,Eligible,21235.49
CUST373754,32,Female,Single,Post Graduate,43044.57,Self-employed,1.8,Not Applicable,Family,0.0,6,4,9158.04,0.0,1474.77,20123.99,1838.12,No,0.0,462,167600.22,38779.26,Education EMI,94843.21,26,Not_Eligible,4843.78
CUST225491,40,Male,Single,High School,15000.0,Private,5.6,MNC,Rented,5233.9,4,1,2271.97,0.0,1041.59,12624.52,1133.86,Yes,821.91,520,55659.7,7535.07,Home Appliances EMI,63476.09,14,Not_Eligible,500.0
CUST414121,36,Female,Single,Graduate,31578.57,Private,2.2,SME,Own,0.0,1,0,0.0,0.0,3318.59,3771.28,1687.11,Yes,2572.36,607,164834.32,17564.49,E-commerce Shopping EMI,47958.01,6,Eligible,11532.18
CUST138309,32,Male,Married,Post Graduate,87462.28,Private,4.6,Large Corporate,Own,0.0,3,2,11875.26,0.0,10307.33,11583.97,7126.78,No,0.0,663,244016.16,74062.86,Education EMI,225586.55,14,Eligible,30745.61
CUST138967,44,Male,Single,Professional,98491.92,Self-employed,8.5,Not Applicable,Own,0.0,3,1,3199.37,0.0,7238.03,11125.48,6364.54,Yes,22858.55,645,750645.5,371142.93,Home Appliances EMI,117802.19,14,Eligible,30388.79
CUST138428,40,Male,Single,Post Graduate,44653.64,Private,12.0,MNC,Own,0.0,6,3,6010.76,0.0,5184.55,17167.7,4223.62,Yes,11289.71,537,386611.53,48911.13,E-commerce Shopping EMI,45174.25,8,Not_Eligible,500.0
CUST332325,41,Female,Single,High School,15918.6,Self-employed,4.1,Not Applicable,Rented,3140.95,5,3,15806.76,0.0,719.05,11424.36,1100.11,Yes,3798.27,582,44106.87,12462.69,Vehicle EMI,585041.52,28,Not_Eligible,500.0
CUST311342,41,Male,Married,Post Graduate,21861.4,Private,9.6,MNC,Family,0.0,4,2,9705.39,0.0,2428.7,10142.28,746.4,No,0.0,574,287653.03,167688.36,Personal Loan EMI,142245.31,29,Not_Eligible,500.0
CUST196347,29,Male,Single,High School,37338.85,Private,7.0,Government,Own,0.0,5,2,3510.99,0.0,2429.04,11395.55,2412.67,No,0.0,492,315900.51,128156.65,Personal Loan EMI,155143.27,19,Not_Eligible,10037.65
CUST194187,37,Female,Single,Graduate,19865.71,Private,15.0,Government,Rented,4025.84,7,5,7477.83,0.0,1630.59,22647.48,1006.27,Yes,2452.26,437,96670.2,26011.31,Education EMI,129527.75,11,Not_Eligible,500.0
CUST118265,36,Female,Single,High School,49860.98,Self-employed,14.0,Not Applicable,Family,0.0,6,3,8560.61,0.0,5889.89,21006.1,4961.16,No,0.0,731,456844.46,246374.59,Education EMI,113657.5,26,Eligible,5605.8
CUST322020,42,Male,Married,Graduate,60322.64,Private,3.4,Large Corporate,Own,0.0,4,2,5516.75,22507.44,2306.56,14838.4,1572.43,Yes,11781.79,567,295500.78,120156.23,Education EMI,140414.49,20,Not_Eligible,1117.17
CUST264670,60,Male,Married,Graduate,39426.07,Private,4.8,Startup,Own,0.0,4,2,0.0,17518.77,1430.86,8120.87,3319.12,Yes,10730.4,587,230938.72,86554.15,Home Appliances EMI,67590.72,9,Not_Eligible,500.0
CUST419178,36,Female,Single,Graduate,39288.33,Private,9.0,Large Corporate,Family,0.0,3,1,2940.8,0.0,1644.21,8860.0,1926.87,No,0.0,582,232306.94,47886.89,Vehicle EMI,376465.98,35,High_Risk,13532.75
CUST455258,60,Female,Married,Graduate,27097.22,Self-employed,6.1,Not Applicable,Own,0.0,5,3,0.0,0.0,1976.17,11717.33,885.52,Yes,7529.77,471,169843.58,54183.01,Vehicle EMI,157184.51,15,Not_Eligible,2252.01
CUST352397,32,Female,Single,Graduate,48049.07,Private,4.7,SME,Own,0.0,7,4,9287.85,0.0,4335.47,19479.2,1604.71,No,0.0,499,395914.38,41957.35,E-commerce Shopping EMI,67808.45,9,Not_Eligible,6973.59
CUST469865,25,Male,Single,Professional,83082.28,Self-employed,3.0,Not Applicable,Rented,26659.79,6,4,15220.06,0.0,6683.87,22546.95,6061.15,No,0.0,558,292204.43,124468.63,Home Appliances EMI,148413.83,17,Not_Eligible,2954.07
CUST338476,40,Female,Single,Graduate,55138.46,Self-employed,6.8,Not Applicable,Own,0.0,2,0,0.0,0.0,5200.81,5483.58,2241.02,Yes,14701.61,520,319685.49,117508.81,Home Appliances EMI,108471.81,21,High_Risk,14772.72
CUST150652,35,Male,Married,High School,24329.94,Self-employed,10.6,Not Applicable,Rented,4313.86,2,0,0.0,0.0,2654.5,4777.42,1849.3,No,0.0,558,170152.29,88407.41,E-commerce Shopping EMI,46836.4,13,High_Risk,6089.32
CUST250282,43,Female,Married,Post Graduate,43511.89,Private,7.4,Large Corporate,Own,0.0,3,1,5615.67,0.0,3855.48,10863.62,2360.62,No,0.0,391,225693.62,102616.2,Education EMI,126989.55,20,Not_Eligible,11355.17
CUST358593,31,Male,Single,Graduate,35456.89,Private,2.0,Large Corporate,Rented,11440.6,3,0,0.0,0.0,2346.98,10151.7,3429.64,Yes,4678.27,514,72395.77,20353.12,Education EMI,202545.5,25,Not_Eligible,2034.29
CUST221078,47,Male,Single,Professional,70675.94,Self-employed,14.4,Not Applicable,Family,0.0,4,1,5411.52,0.0,8153.41,11875.4,4190.18,No,0.0,533,896251.12,477518.44,Personal Loan EMI,376223.7,23,High_Risk,22523.01
CUST369271,29,Female,Married,Graduate,20648.4,Private,7.0,SME,Family,0.0,3,1,2411.39,0.0,882.84,7102.71,813.61,No,0.0,603,239471.34,27889.9,Personal Loan EMI,174136.45,19,Not_Eligible,6240.54
CUST472305,39,Female,Single,Professional,83735.54,Self-employed,1.7,Not Applicable,Rented,15341.49,7,4,14766.68,0.0,6247.57,15605.25,6221.56,Yes,21442.33,490,121321.19,28589.68,Vehicle EMI,390644.95,28,Not_Eligible,1796.61
CUST433764,39,Female,Single,Graduate,69690.26,Government,12.2,Government,Rented,12061.51,4,1,2487.3,0.0,2948.61,9406.53,5228.01,Yes,6651.44,549,469019.19,79308.04,Vehicle EMI,478231.49,27,High_Risk,18915.03
CUST100401,39,Female,Married,High School,28913.68,Self-employed,10.6,Not Applicable,Rented,4675.28,5,4,4912.55,0.0,1976.19,12439.09,789.82,Yes,1893.55,500,302281.62,168790.59,E-commerce Shopping EMI,29927.47,13,Not_Eligible,1107.01
CUST391861,41,Male,Single,Graduate,72907.06,Government,2.3,Government,Own,0.0,3,1,5335.9,0.0,8299.94,7423.44,6973.47,Yes,4933.68,568,217256.42,111463.9,Vehicle EMI,555736.36,44,High_Risk,23579.6
CUST105953,47,Male,Single,Professional,80694.61,Private,8.6,Large Corporate,Rented,16237.12,2,0,0.0,0.0,3235.58,6249.4,6849.01,Yes,4291.01,500,578984.6,342371.72,Personal Loan EMI,284028.6,26,High_Risk,29220.07
CUST224797,40,Male,Married,Post Graduate,24612.5,Private,14.2,MNC,Rented,5148.23,4,3,11841.87,0.0,1933.62,7693.6,682.94,Yes,5310.52,627,319553.99,46262.08,Education EMI,105042.37,14,High_Risk,500.0
CUST466934,25,Female,Single,Graduate,39168.26,Private,3.0,SME,Family,0.0,5,2,3278.11,0.0,3770.52,16881.04,3173.99,No,0.0,499,98718.35,48260.91,Personal Loan EMI,252306.23,36,Not_Eligible,6682.74
CUST290637,43,Male,Married,High School,20217.27,Government,1.9,Government,Own,0.0,3,1,4737.07,0.0,864.46,7549.03,1803.68,No,0.0,490,68012.87,24125.2,Home Appliances EMI,60540.31,12,Not_Eligible,2957.43
CUST334125,37,Female,Single,Graduate,24635.8,Private,15.0,Government,Family,0.0,3,0,0.0,0.0,1849.97,5920.45,1756.06,No,0.0,545,110815.81,28953.38,Education EMI,119126.77,23,High_Risk,9871.07
CUST407239,25,Female,Single,Graduate,73317.86,Private,1.4,Startup,Rented,15029.76,3,1,4071.48,0.0,5506.68,11434.43,5846.4,No,0.0,494,223171.12,38297.96,E-commerce Shopping EMI,57750.09,10,Not_Eligible,18551.18
CUST413405,25,Female,Single,High School,74548.42,Private,1.9,Government,Rented,17218.46,2,0,0.0,0.0,8298.89,6002.87,5174.5,No,0.0,526,69048.27,17892.43,Home Appliances EMI,99962.33,20,High_Risk,20072.85
CUST290517,27,Male,Single,Graduate,28941.67,Government,5.0,Government,Rented,7292.98,4,1,5557.5,0.0,2374.72,12698.02,2200.31,No,0.0,622,182873.53,25151.28,E-commerce Shopping EMI,48690.75,9,Not_Eligible,500.0
CUST164461,37,Female,Single,High School,40374.13,Government,5.9,Government,Own,0.0,2,0,0.0,0.0,2409.52,5848.48,3745.0,No,0.0,591,208965.65,68502.25,Vehicle EMI,538654.67,40,High_Risk,18597.52
